,a param.,WAPE in %,variance
0,0.8,22.37285702193088,13.99374040830759
1,0.81,21.778987751716986,13.7252564053439
2,0.8200000000000001,21.215325746585613,13.41109688559418
3,0.8300000000000001,20.683032042633915,13.05560893729592
4,0.8400000000000001,20.183188428880182,12.663396245107748
5,0.8500000000000001,19.71708928668399,12.241129161001064
6,0.8600000000000001,19.28568422594266,11.794358512286115
7,0.8700000000000001,18.88968359554121,11.331536208480186
8,0.8800000000000001,18.530241211120686,10.859835971781557
9,0.8900000000000001,18.208649760760558,10.383902808093985
10,0.9000000000000001,17.92536720095928,9.912217694305882
11,0.9100000000000001,17.681078561667487,9.45157598456381
12,0.9200000000000002,17.4766134167063,9.009987360348596
13,0.9300000000000002,17.312129010892598,8.595819245671807
14,0.9400000000000002,17.188495869143356,8.214760231222824
15,0.9500000000000002,17.105204176395866,7.873899249591792
16,0.9600000000000002,17.06291931862411,7.578825141354667
17,0.9700000000000002,17.061564340515666,7.334772385564222
18,0.9800000000000002,17.10100713225573,7.146217266481432
19,0.9900000000000002,17.18137454698249,7.0172716608377845
20,1.0000000000000002,17.302095010300953,6.951621804272144
21,1.0100000000000002,17.462956842450794,6.95145578886164
22,1.0200000000000002,17.662804699355274,7.019059684535974
23,1.0300000000000002,17.901267891049915,7.152454984072002
24,1.0400000000000003,18.17794173285632,7.353949574793643
25,1.0500000000000003,18.491938284744855,7.624455761869692
26,1.0600000000000003,18.842078490522447,7.963141384611379
27,1.0700000000000003,19.226597699364387,8.369131243637616
28,1.0800000000000003,19.644153578573704,8.839975481186421
29,1.0900000000000003,20.093078390672236,9.375675464428532
30,1.1000000000000003,20.571976271406616,9.97373452068171
31,1.1100000000000003,21.07958422615854,10.631970785558355
32,1.1200000000000003,21.614330642328998,11.351170390948937
33,1.1300000000000003,22.17517751278512,12.126506519010427
34,1.1400000000000003,22.76099741390872,12.95733134134445
35,1.1500000000000004,23.369546795703783,13.8430454246545
36,1.1600000000000004,23.99962117623518,14.780663692280001
37,1.1700000000000004,24.649959252308932,15.76917821603553
38,1.1800000000000004,25.31897881039799,16.81189373720714
39,1.1900000000000004,26.00548187219126,17.90687976499595
40,1.2000000000000004,26.708337412579336,19.050460403797736
41,1.2100000000000004,27.426777481115042,20.241943429086234
42,1.2200000000000004,28.159707010042528,21.48237670443733
43,1.2300000000000004,28.90611514505333,22.770196783913935
44,1.2400000000000004,29.665157346796544,24.09978034459833
45,1.2500000000000004,30.436105501314504,25.473803125015994
46,1.2600000000000005,31.217689000008516,26.893069189043697
47,1.2700000000000005,32.00921719007904,28.357726189126325
48,1.2800000000000005,32.81012286037447,29.87047355737067
49,1.2900000000000005,33.619782845903146,31.427592152003562
